	235010	262945	289260	306020	312316	312974	323098	325065	325999	327622	328513	328876	329949	330076	331838	332838	336646	341090	344451	BJBC001	BJBC007	BJBC008	BJBC011	BJBC013	BJBC014	BJBC017	BJBC019	BJBC020	BJBC026	BJB030	BJB032	BJB037	BJB038	BJB039	BJB041	BJB042	BJB054	BJB056	BJB058	BJB059	BJB060	BJB061	BJB064	BJB069	BJB070	BJB075	BJB077	BJB082	BJB086	BJB090	BJB092	TCGA-4Z-AA7M	TCGA-4Z-AA7O	TCGA-4Z-AA7S	TCGA-4Z-AA7W	TCGA-4Z-AA7Y	TCGA-4Z-AA80	TCGA-4Z-AA81	TCGA-4Z-AA82	TCGA-4Z-AA86	TCGA-CU-A0YR	TCGA-CU-A3KJ	TCGA-CU-A3QU	TCGA-CU-A5W6	TCGA-DK-A1A5	TCGA-DK-A1A6	TCGA-DK-A1A7	TCGA-DK-A1AA	TCGA-DK-A3IM	TCGA-DK-A3IN	TCGA-DK-A3IV	TCGA-DK-A3WW	TCGA-DK-A6B0	TCGA-DK-AA6M	TCGA-DK-AA6Q	TCGA-DK-AA74	TCGA-DK-AA75	TCGA-DK-AA76	TCGA-DK-AA77	TCGA-FD-A3B5	TCGA-FD-A3B6	TCGA-FD-A3SJ	TCGA-FD-A3SL	TCGA-FD-A3SO	TCGA-FD-A3SP	TCGA-FD-A43S	TCGA-FD-A43U	TCGA-FD-A43X	TCGA-FD-A43Y	TCGA-FD-A5BT	TCGA-FD-A5BU	TCGA-FD-A5BX	TCGA-FD-A5C0	TCGA-FD-A5C1	TCGA-FD-A6TB	TCGA-FD-A6TE	TCGA-G2-A2EK	TCGA-G2-A2EL	TCGA-G2-A2EO	TCGA-G2-A2ES	TCGA-G2-A3IB	TCGA-G2-A3IE	TCGA-G2-A3VY	TCGA-G2-AA3B	TCGA-K4-A3WU	TCGA-K4-A54R	TCGA-XF-A8HG	TCGA-XF-A9T0	TCGA-XF-A9T3	TCGA-XF-AAMZ	TCGA-XF-AAN0	TCGA-ZF-A9R0	TCGA-ZF-A9R2	TCGA-ZF-A9R3	TCGA-ZF-A9R4	TCGA-ZF-A9R5	TCGA-ZF-A9R7	TCGA-ZF-A9RE	TCGA-ZF-A9RG	TCGA-ZF-AA4N	TCGA-ZF-AA4U	TCGA-ZF-AA4X	TCGA-ZF-AA52	TCGA-ZF-AA58	TCGA-ZF-AA5H	TCGA-ZF-AA5N	TCGA-ZF-AA5P
cancer_glszm_GrayLevelNonUniformity	104.865	4.0	5.6923076923076925	48.936231884057996	12.65	5.83333333333333	16.719298245614	55.432	12.209302325581401	47.9925373134328	9.26666666666667	17.5	5.33333333333333	3.0	9.82758620689655	6.91304347826087	116.030383091149	22.582608695652198	46.4658385093168	60.02512562814071	6.87234042553192	755.031223863953	51.380952380952394	114.359635811836	143.18443804034598	15.8780487804878	132.88845247446991	491.73283528993204	145.867346938776	107.826945412311	11.5	20.3695652173913	16.04	31.116279069767398	4.36363636363636	33.962962962963	167.301149425287	384.760095961615	128.226744186047	22.2272727272727	6.26666666666667	33.1408450704225	31.4210526315789	78.7837837837838	5.41666666666667	39.2314814814815	17.461538461538506	529.693297224103	49.05	257.929210740439	334.093391589295	728.4792955735361	197.675432525952	93.19759036144579	63.57605177993529	82.8172839506173	187.308752584425	1115.9729323308302	243.922935779817	519.015274949084	71.49203187251	66.4349775784753	201.353623188406	40.0125	157.38210399032602	148.096234309623	26.8990825688073	113.794871794872	25.573378839590397	35.271844660194205	143.41868512110702	100.082039911308	1585.37497800458	24.3913043478261	69.4322033898305	52.647940074906394	110.77070063694299	14.5890410958904	276.768965517241	37.4285714285714	86.77264653641208	102.829521829522	11.3508771929825	38.220512820512795	59.4398625429553	23.941176470588196	162.101595298069	404.649900990099	160.21351351351402	139.401585204756	116.241025641026	311.553921568627	62.335907335907294	21.645161290322598	54.02678571428571	52.440993788819895	74.74930362116991	42.6339869281046	152.737254901961	42.488372093023294	100.801587301587	56.5775862068966	19.1963190184049	475.287784679089	32.1946308724832	46.261410788381795	272.280567685589	169.61118690313802	26.6607929515418	133.389046270066	92.9495495495496	1214.96500486044	1417.1918220587	62.993920972644396	396.966263526416	31.401785714285694	464.640882044102	3468.2281040839002	1272.42767758557	964.929099411676	1395.33263157895	351.550382209868	124.904191616766	100.920099875156	110.32892561983499	202.371273712737	42.625498007968105
cancer_glszm_GrayLevelNonUniformityNormalized	0.2621625	0.33333333333333304	0.21893491124260395	0.141844150388574	0.158125	0.4861111111111111	0.293321021852878	0.221728	0.283937263385614	0.17907663176654	0.308888888888889	0.24305555555555605	0.222222222222222	0.3	0.338882282996433	0.300567107750473	0.15327659589319598	0.196370510396975	0.288607692604452	0.150816898563168	0.146220009053871	0.210491001913564	0.203892668178382	0.173535107453469	0.206317634063899	0.3872694824509221	0.104389986232891	0.17493163831018602	0.186055289462724	0.125234547517202	0.261363636363636	0.22140831758034	0.21386666666666693	0.120605732828556	0.19834710743801687	0.25157750342935503	0.192300171753204	0.15384250138409306	0.372752163331531	0.16838842975206605	0.20888888888888896	0.2333862328903	0.165373961218837	0.133080715850986	0.22569444444444395	0.18162722908093296	0.167899408284024	0.179313912398139	0.17517857142857096	0.20986917065943	0.182464987214252	0.17336489661435905	0.136799607284396	0.22457250689505	0.20574774038814	0.204487120865722	0.129089422870038	0.16781547854598902	0.22378250988974	0.26426439661358603	0.071207203060269	0.29791469766132395	0.19454456346705887	0.250078125	0.190304841584434	0.15491237898496202	0.123390287012878	0.243151435459128	0.087281156449114	0.342445093788293	0.24812921301229604	0.221911396699131	0.13948398539544	0.26512287334593604	0.294204251651824	0.197183296160698	0.352772931964786	0.199849878025896	0.23859393579072505	0.222789115646258	0.15412548230268602	0.213782789666366	0.199138196368113	0.196002629848784	0.20426069602390096	0.2347174163783161	0.136105453650772	0.160257386530732	0.216504747991234	0.184150046505622	0.198702607933377	0.19090313821607105	0.240679178903117	0.232743669788415	0.241191007653061	0.325720458315651	0.2082153304210861	0.2786535093340169	0.2994848135332561	0.329367225527312	0.200003149407911	0.2438689060642089	0.117768828333772	0.164005446749168	0.216071348137471	0.19195606136258	0.148624764020518	0.11569658042506	0.058724213549652	0.125957550774378	0.167476665855044	0.16872170599367306	0.118504207881821	0.191470884415332	0.126341904368688	0.14018654336734698	0.162632440337453	0.12413572798181402	0.11708020588752	0.145561789019713	0.146877119113573	0.122150931970072	0.24930976370612096	0.125992634051381	0.182361860528652	0.109686327215576	0.169822701226965
cancer_glszm_GrayLevelVariance	2.9586	1.90972222222222	4.965976331360951	7.09632430161731	8.29234375	1.05555555555556	2.20560172360726	3.445456	1.6279069767441898	4.23617453775897	2.40555555555556	5.20293209876543	2.40972222222222	1.29	1.5124851367419698	1.9886578449905497	7.1265249568536	5.749262759924389	2.98460707534432	4.878519481831269	4.09687641466727	5.05846803448534	4.51977828168304	6.336206281186612	4.877965932779111	1.6632956573468198	11.777418361535	6.36540267620181	5.46282636141191	16.5661757861979	1.6756198347107398	2.08353024574669	3.05493333333333	6.9600534823628415	2.17355371900826	1.97146776406036	5.540182322631789	5.576727485735018	1.39396295294754	5.57042011019284	3.0222222222222204	2.42456853798849	4.55745152354571	8.71958318115413	2.08159722222222	5.97734482167352	5.589866863905328	5.93839412632149	6.57301020408163	4.85759721829585	5.16250054808846	6.5116718178442685	8.2143824906311	3.89229205980549	3.83535991453797	4.77597927145252	6.76774068217883	7.97346710384985	3.62993014056056	3.40385907641	46.11954572149649	2.5895151722335097	3.96909519475367	2.535	7.43841831535145	4.98430524675689	5.45316050837472	2.7996383957922406	17.4520611771832	2.1078329720049	3.20847750865052	2.60315337682706	9.270916081621133	3.132797731569	2.20689097960356	3.93452005218196	2.65553369305043	4.937511728279231	4.09559378715815	3.91439909297052	4.85557262697614	3.98387800882603	2.2640812557710097	3.30451019066404	3.43538692268632	2.97462514417532	124.662823118533	6.76626307224782	4.10405222790358	4.18295468624847	3.6047746365695095	5.40688039155613	3.0691253857277	3.4757775465371696	3.1313775510204103	5.495544153389139	3.80670541041736	3.44875902430689	2.24469050365244	2.5877050658013303	3.48431201184177	3.66498216409037	6.35341939854718	6.300521027566671	2.62330525651998	5.7604380089874505	8.12226806077306	12.5979747398514	367.94538997457687	5.48261807377923	5.2213943673403085	6.90615263302338	15.350237891215697	6.29526704298741	8.21072066874092	6.8443678252551	6.832618004718928	10.795938287632898	84.9551477484896	9.00807154327517	6.92559672022161	9.00439134485042	2.82841104218708	7.9923441515833	4.36184960043713	11.7334114761202	6.26374184536753
cancer_glszm_HighGrayLevelZoneEmphasis	22.495	10.4166666666667	15.6538461538462	49.4405797101449	41.7875	3.8333333333333295	13.7894736842105	22.7	17.6279069767442	27.3694029850746	12.433333333333302	18.4444444444444	17.75	5.7	5.79310344827586	14.086956521739099	55.3712021136063	23.243478260869605	16.322981366459597	42.74120603015079	22.936170212765997	47.342904934485595	41.2857142857143	33.3793626707132	24.6253602305475	13.658536585365901	93.07462686567172	53.6720028459623	40.83801020408161	59.88734030197441	12.090909090909099	11.8152173913043	21.373333333333303	53.9728682170543	17.4545454545455	15.6888888888889	41.4574712643678	56.4642143142743	14.7674418604651	29.4469696969697	14.1333333333333	16.3028169014085	31.3789473684211	108.652027027027	14.041666666666698	49.745370370370395	23.9807692307692	59.5937711577522	33.242857142857105	40.81855166802279	40.5101037684326	50.733222275107096	63.02560553633221	26.08433734939761	35.6537216828479	37.0271604938272	57.0496209510682	846.367669172932	33.2275229357798	29.902240325865602	141.707171314741	17.152466367713	47.274396135265704	21.025	57.579201934703704	61.2029288702929	27.43119266055049	37.73076923076921	78.0580204778157	13.262135922330101	20.8979238754325	21.2594235033259	118.727872602499	14.195652173913	24.368644067796602	26.737827715355802	20.4617834394904	33.4794520547945	35.0801724137931	16.5	43.9236234458259	24.2058212058212	12.912280701754401	39.984615384615395	20.29896907216489	15.0196078431373	207.104953820319	728.023762376238	40.1202702702703	33.4029062087186	26.825641025640998	42.7800245098039	18.91505791505789	15.6881720430108	20.0	22.198757763975202	27.596100278551503	22.1699346405229	22.831372549019605	22.3178294573643	37.906746031746	24.698275862069	42.9447852760736	37.7463768115942	23.3288590604027	56.518672199170105	53.70687772925761	59.60368349249661	619.035242290749	50.3182247403211	44.763963963964	69.7075406193584	100.800234133289	38.9483282674772	65.2848504137492	40.3705357142857	54.552327616380786	98.2086330935252	1116.8909642988601	1057.50158394931	67.87073684210529	74.2164697706741	25.017964071856298	49.0898876404494	40.223140495867796	85.0422764227642	40.0517928286853
cancer_glszm_LargeAreaEmphasis	27023.93	858.333333333333	804.615384615385	12613.655072463798	3062.975	3982.25	40623.6140350877	131680.184	3412.1627906976696	28086.9776119403	1890.06666666667	6662.875	788.958333333333	375.8	8266.20689655172	3354.1739130434803	35649.660501981496	14491.9565217391	101595.242236025	30286.364321607998	483.021276595745	482610.546696404	10602.1587301587	60380.308042488614	162314.70461095098	8354.195121951221	10455.690494894001	426707.076840982	184923.802295918	29178.04297328689	2904.36363636364	3945.1739130434803	24754.9866666667	5636.54651162791	1035.45454545455	24214.5185185185	127578.84137931	160609.62734906	280475.863372093	13939.8409090909	302.766666666667	9855.45774647887	26729.8842105263	13701.0337837838	3131.75	23240.3101851852	9249.51923076923	595032.300609343	25525.5392857143	434101.8559804721	813452.5019115241	369542.514278915	50033.1335640138	61608.7590361446	62873.0161812298	90903.6641975309	178140.49552033102	2321634.88601504	357741.417431193	1198507.00509165	68931.2898406374	140791.381165919	253198.29178744	138975.4375	123360.59975816199	95920.859832636	5861.9495412844	169210.615384615	1342.98634812287	49300.26213592231	172202.143598616	69286.7006651885	195897.90682738	4337.5	109570.224576271	17849.3820224719	93173.0445859873	5989.273972602739	214208.600862069	19931.005952381	9293.32326820604	108428.767151767	1981.31578947368	14049.641025641002	22602.704467354	5932.117647058821	186168.006717045	1273719.78534653	238568.577027027	242464.832232497	97540.3572649573	115184.870710784	43661.5714285714	23656.784946236603	49678.8973214286	130527.453416149	36317.3342618384	27442.849673202596	415571.38823529397	54125.9147286822	224046.67063492106	37792.8448275862	451.325153374233	242069.885438233	15306.5906040268	9162.07468879668	49337.1413755459	175652.603001364	43204.2885462555	2040.43342776204	52435.473873873896	506260.76669907	685665.821306129	48498.6352583587	75225.2466581795	4893.03571428571	242788.935246762	458323.0467089021	730748.9001656241	558515.884899683	1622414.20726316	33906.4669909659	177354.24550898199	25156.3745318352	268454.12892562	27643.7718157182	12176.1752988048
cancer_glszm_LargeAreaHighGrayLevelEmphasis	609022.205	10013.25	8043.461538461541	675388.927536232	102994.2625	17341.0833333333	618443.7017543861	3338411.436	85862.4651162791	843079.996268657	25538.133333333306	88061.4305555556	18132.5	2828.3	64149.1034482759	46895.4347826087	2037115.30911493	253476.11304347802	1524101.1242236	1450301.29899497	13411.6595744681	22386366.6216894	506762.73015873	1979006.07132018	3632527.70461095	164034.341463415	927026.68342498	22537380.6506581	7781802.1747449	892653.010452962	45802.1363636364	42123.0	708552.413333333	457210.581395349	20119.4090909091	363367.081481482	5128281.26896552	8970400.76529388	4477439.06104651	431324.643939394	4939.93333333333	167290.028169014	1165126.61052632	1586693.9222973	46562.4583333333	1272331.75	259833.25	33509947.4265403	831137.835714286	16924013.5362083	35167714.0578919	19280072.480485506	3055288.46782007	1617718.71807229	2329876.24919094	3737610.77530864	10325397.9937974	2038036203.88677	11867523.5055046	36931666.4719959	1770560.98904382	2889007.4529148	13351095.622222198	3242884.725	6559501.79201935	6828591.48012552	163968.724770642	7708606.16880342	65402.9658703072	679222.582524272	3838310.2266436005	1558515.37028825	22503146.3141827	106540.489130435	3358440.88135593	614524.4082396999	2038204.08280255	220497.91780821886	7796673.0862069	392107.577380952	454822.989342806	2847613.25363825	23197.157894736803	690576.553846154	466300.33676975896	135205.01960784302	7995762.48194794	1003041551.9485099	9869201.66621622	9252655.65653897	3269511.53846154	4917377.4754902	952769.984555984	740417.59139785	1346545.39285714	1759093.43478261	985558.35097493	606423.9215686279	10726308.4431373	1182722.98449612	9264609.96626984	972243.801724138	15049.5828220859	7904398.65838509	410082.9731543621	597904.232365145	2568175.64519651	7735817.66507503	1213430.56828194	123118.23418319199	2521176.17657658	34316248.1515067	60403139.0837027	1856486.27051672	4766810.29853596	199626.308035714	13203149.7217361	42034929.44765379	671005503.5782112	596459270.7010112	118936439.436211	2493443.95170257	4950091.61077844	1239790.92634207	13399795.1123967	1873014.56205962	393728.426294821
cancer_glszm_LargeAreaLowGrayLevelEmphasis	1259.62435429422	80.5061342592593	95.5550784444832	249.47742142845902	97.96203568082329	981.294560185185	2761.12246101364	5299.90467530374	138.06865936296998	990.317067887133	155.151342592593	552.489176348132	37.0756417705971	58.9875	1206.37835249042	257.652089371981	651.863302589631	865.363369355895	7180.60233436853	667.975906119192	19.617179192599	10744.8431644332	230.18940295452202	1984.0864348246	7832.57469775985	451.88104336043403	123.69568762802601	8452.59205195537	4607.86617187252	1029.35382972073	186.69933080808102	400.3973580917871	920.0524708805748	74.615549035925	56.86651515151521	1687.120686151	3353.28955088459	2976.00877229612	17601.0773425388	480.068614909488	21.463103930461106	619.814679385839	637.192606447501	121.122602361779	224.791087962963	442.802033534833	374.702033634768	10959.1400097099	855.037906088031	11607.0934847728	19670.2290929419	7375.42436352968	861.26789432376	2499.6121944342003	1771.4371144136105	2302.17141576189	3239.0589460001397	2650.1739362769	11259.5295819928	40362.1597203388	2761.03399985866	7214.46433731938	4932.55715942464	6152.523654478461	2406.7831058317997	1399.03307078177	261.31984652054	3837.07000619989	29.62602600512411	3846.84125404531	8097.44565543129	3239.6730242224394	1750.75601034821	194.592370184487	3709.7536044693293	540.027047956754	4470.37486333175	170.64968190117202	6127.7785795607715	1083.54809784479	197.80716005868496	4333.16121043237	184.769064327485	294.76174707751096	1159.88162757829	281.092113484283	4480.0091343431	1619.5471149073599	5923.78081127599	6626.16925070648	3055.74732130663	2839.32574311507	2103.39831595444	830.85910069673	1961.6822247909602	10446.445438254399	1411.82591396169	1301.25874770278	16419.7806644797	2612.4513920529503	5576.711730151479	1542.7967860197198	14.669074271776301	7766.139494470551	587.212579526777	145.267761132011	1000.1990565810801	4235.810514439439	1746.41568728959	36.0394058991801	1133.69598890922	7749.281653556691	8085.87234918739	1340.33338228492	1242.00370437336	129.274398017299	4672.90498894411	5196.7788755874	798.059337324872	524.261428164697	22977.7506790458	481.401154584904	6553.177134404661	541.613390169004	5555.0188960957385	429.613100283201	398.598358247727
cancer_glszm_LowGrayLevelZoneEmphasis	0.086226828231293	0.232800925925926	0.307491066583328	0.045835060143619	0.07192352450239399	0.7112268518518521	0.207997076023392	0.091016435052442	0.101010784158625	0.08324716999845799	0.186351851851852	0.212641339838234	0.125693735827664	0.4986111111111111	0.557231800766284	0.16390096618357505	0.03629706895473	0.135062910074804	0.161023119392685	0.041055508068543	0.128834283516401	0.035012595945653	0.042313901014502005	0.081659681576222	0.128507653288127	0.129959349593496	0.021196114617356	0.033328547990001	0.048744807623525004	0.06416523257574	0.19761994949495	0.23699577294686	0.10396438019652304	0.037113382088592	0.132512626262626	0.123540060468632	0.046928792546805	0.028810511866744	0.11508074935400504	0.09351800196790302	0.222448790627362	0.127574215132062	0.07762529173462797	0.014614395361982	0.159884259259259	0.041202985302262	0.171826000966626	0.027479435019481	0.1054051212747	0.042847541080246	0.047567833791485	0.039078540974835	0.031997332336356	0.082049268502582	0.049622584230864	0.051146288442217	0.034341567771807004	0.0014317049943010005	0.051704166579985986	0.059817303873348	0.036772651388593	0.128872695565521	0.033896760366651	0.089791241496599	0.032538315382723	0.024138878903024	0.13672843623518	0.03870144898336	0.043508391684835	0.160606796116505	0.107952506983185	0.083999580800539	0.01221481194598	0.189209522577147	0.06389130899534999	0.07479975722429401	0.090194711642619	0.07314842210349401	0.05015607877057799	0.204591102810172	0.039246211717152	0.109415928880215	0.23012670565302104	0.039920689833388	0.132795573555883	0.169197484549375	0.044054514902685984	0.002008330156371	0.04425615347490401	0.057020052002389014	0.070761888880275	0.042950214540209	0.134601445468792	0.16557208994709	0.10120638843335	0.137108482603521	0.07674912720169097	0.102299234508618	0.067531726579521	0.101445885847879	0.042687328733644	0.084645758806396	0.07315356072892	0.063508206612503	0.075472851892435	0.031608657102316	0.044396301970982	0.042876685450666	0.05132815343450401	0.035213604549341	0.044715963109903	0.023115528143501	0.018479558685738	0.05942874414087	0.028580130106294	0.066012397513405	0.035173430598469	0.017552431602426	0.001202652799053	0.0011345592813080002	0.023671278308546	0.024767170794139003	0.069205245970644	0.057304279148492	0.042615122739617005	0.024550626939509	0.056176680678841
cancer_glszm_SizeZoneNonUniformity	113.28	2.0	4.38461538461539	93.6434782608696	25.825	1.5	15.912280701754401	82.92	12.7674418604651	91.6865671641791	8.73333333333333	14.0277777777778	6.91666666666667	2.0	9.965517241379313	4.91304347826087	250.519154557464	46.9304347826087	50.1925465838509	129.281407035176	12.531914893617001	1014.8656258712	69.0238095238095	178.47799696509895	195.18443804034598	8.5609756097561	441.410054988217	835.892209178228	235.413265306122	259.134727061556	8.59090909090909	17.695652173913	12.84	83.7984496124031	4.36363636363636	43.0148148148148	255.866666666667	636.1803278688527	104.54069767441901	32.954545454545496	7.66666666666667	37.15492957746479	51.157894736842096	181.347972972973	5.41666666666667	75.2407407407407	30.2307692307692	857.403520649966	89.02857142857141	364.493897477624	494.62534134352796	1499.72679676345	505.782006920415	142.734939759036	77.0453074433657	134.930864197531	515.642315644383	2202.40210526316	325.69541284403704	554.0142566191449	348.9123505976101	72.9820627802691	360.530434782609	36.0125	244.86698911729096	321.794979079498	59.3211009174312	132.568376068376	73.1911262798635	25.873786407767	139.47404844290702	140.960088691796	4181.17015660743	18.9130434782609	63.03389830508471	78.03370786516851	115.012738853503	19.602739726027398	402.71724137931	52.011904761904795	197.12078152753102	162.575883575884	14.5087719298246	48.0153846153846	75.09621993127149	32.1176470588235	472.387069689337	724.7742574257429	253.66216216216202	223.819022457067	170.945299145299	578.161764705882	75.8030888030888	26.1182795698925	59.38392857142861	56.54037267080751	106.314763231198	65.9411764705882	178.03921568627499	43.3255813953488	178.365079365079	86.9224137931034	60.901840490797504	652.591442374051	44.6375838926175	88.195020746888	692.865720524017	456.514324693042	184.691629955947	328.603399433428	195.677477477477	2413.73961949729	4117.090810268421	93.89361702127657	1003.09229789943	71.0	885.8981449072452	10731.4844840545	4239.31983805668	2262.0852315582997	2591.81621052632	1066.65184155664	127.139720558882	236.300873907615	176.63305785124	668.941463414634	81.45418326693229
cancer_glszm_SizeZoneNonUniformityNormalized	0.2832	0.166666666666667	0.168639053254438	0.271430371770636	0.3228125	0.125	0.279162819329024	0.33168000000000003	0.296917252568956	0.34211405658275795	0.291111111111111	0.19483024691358	0.288194444444444	0.2	0.34363852556480395	0.213610586011342	0.330936795980797	0.408090737240076	0.311754947725782	0.324827655867276	0.26663648709823395	0.282928805651297	0.273904006046863	0.27083155836889	0.281245587954389	0.208804283164783	0.34674788294439696	0.297364713332703	0.300272022074136	0.300969485553492	0.195247933884298	0.19234404536862	0.1712	0.324800192296136	0.19834710743801687	0.318628257887517	0.29409961685823804	0.254370382994343	0.303897376960519	0.24965564738292	0.25555555555555604	0.261654433644118	0.269252077562327	0.306331035427319	0.22569444444444395	0.348336762688614	0.290680473372781	0.29025169961068603	0.317959183673469	0.29657762203224103	0.270139454584122	0.35690785263290004	0.350022150117934	0.343939613877196	0.249337564541637	0.333162627648224	0.355370307129141	0.3311882865057381	0.298803131049575	0.28208465204640804	0.347522261551404	0.327273824126767	0.34833858433102305	0.225078125	0.29609067607895	0.336605626652194	0.272115141823079	0.28326576082986304	0.249799065801582	0.25120180978414497	0.24130458208115305	0.31255008579112203	0.36786645755828096	0.205576559546314	0.267092789428325	0.2922610781466989	0.366282607813704	0.26853068117845696	0.347170035671819	0.30959467120181394	0.35012572207376697	0.337995599949862	0.254539858417975	0.2462327416173569	0.258062611447668	0.31487889273356395	0.396630621065774	0.287039309871581	0.34278670562454305	0.295665815663233	0.292214186573161	0.354265787197232	0.29267601854474395	0.280841715805295	0.265106823979592	0.351182438949115	0.296141401758211	0.430988081507113	0.349096501345636	0.335857220118983	0.35389896699420503	0.37466557669441103	0.373630923256427	0.22518683311734	0.299581099950453	0.365954442933145	0.37820181251311	0.311401312887478	0.4068097576122179	0.310295939030621	0.35257203149095	0.33519505894977003	0.344267146941083	0.28539093319537	0.31925280009529805	0.31696428571428603	0.310079854710271	0.384104101222468	0.39007359569899497	0.34124079522677697	0.27282275900277	0.37062259956797705	0.253771897323118	0.295007333217997	0.2919554675227101	0.36256989886972	0.32451865843399297
cancer_glszm_SmallAreaEmphasis	0.5377699471588909	0.317720601431938	0.397834789118609	0.527849414038281	0.5807993002383871	0.287805951421598	0.544778908917819	0.590244691283822	0.5519177470293721	0.607214060807667	0.5508809937664101	0.432135153022941	0.529480599833854	0.366630274115804	0.60194678471969	0.428782907880109	0.592395156009021	0.657869287849245	0.56900554086419	0.589867778882321	0.515871981787011	0.546633232267893	0.5387092144019849	0.533391484477209	0.543118606187104	0.451054065483219	0.6102683274375811	0.559986349276087	0.5651199931069479	0.5639780088390199	0.436778656238825	0.422234316966174	0.40857917752569706	0.591554401933862	0.4397622398538321	0.585072916285465	0.5570686308547049	0.5138666516702729	0.567944487532969	0.5028073249256739	0.4751517654227321	0.5194253694277771	0.52940339821611	0.569785826255941	0.4627706435106521	0.6112967775394039	0.55684861157673	0.552716976961218	0.581204818197969	0.557978547073645	0.531578777518782	0.619099015546144	0.6130792134614561	0.607263926294581	0.500946891810385	0.598917786076033	0.617980305879785	0.594808886700665	0.561937771215325	0.5470941314476551	0.608089217957293	0.589277145995016	0.61215312944061	0.471873687330949	0.560736803771792	0.5991578189842071	0.524727854109005	0.54409741801417	0.50612216330995	0.496130495794247	0.487377115267141	0.5784337767168989	0.6280329767707921	0.440694347122941	0.529433440808644	0.557936823154086	0.626948278526077	0.528840961379605	0.6097008905850649	0.576050048066744	0.612618172939702	0.6001480269452121	0.506970394607308	0.5055641832057539	0.520045894593029	0.580008524523464	0.653750099029715	0.550212128599673	0.6070601759821129	0.562712075944105	0.555486207389671	0.6142306915043979	0.558154606077894	0.534711409905385	0.529593244785514	0.6090449981956441	0.5565509961613101	0.6800672757643579	0.612375368384341	0.600049375284578	0.6174585161582211	0.634545723923225	0.632989818198116	0.477676025854696	0.5646766812028521	0.627282871606522	0.637765649068328	0.5749836280864828	0.663037313878257	0.5762222474592521	0.615277058412327	0.59834745162434	0.60697431504386	0.5469565572848539	0.582328626393008	0.5809563829470219	0.5716200367804549	0.643422159612699	0.648544413843793	0.6039479646998921	0.535101215019787	0.630780550039096	0.5127932170762539	0.558687643715944	0.556456399307287	0.6239655852634179	0.5894407271245171
cancer_glszm_SmallAreaHighGrayLevelEmphasis	12.1822899604268	2.9831606992998903	5.6585678531525385	25.9549474560961	25.0039429338484	1.5386550426692	6.369293096649718	14.6884676159078	9.574353525673779	17.258918859291597	6.16413458403437	9.13911738870452	6.9384444654394	2.02096333021946	2.93714234441452	4.25304940996238	33.0721820538046	15.407714149555199	9.83473976254483	24.328561154322	12.281767703606999	26.313599941830397	20.6261238572205	18.504341061513	13.5777698009362	6.93596656018774	58.6439919384509	30.1708002700435	22.902893033100906	35.0607932583533	4.310826825501669	4.07436734827334	8.68110909849614	30.9704938690475	7.524959408581211	9.39486730665873	23.9429575999971	29.1766871993313	8.6464403970671	14.040305096159	5.0568454806413214	8.808816355478491	15.6632203675166	62.5581199315453	5.8990309799564	31.531320948498895	12.789736918096	33.1521793636747	18.4146180761083	22.910473728382502	20.915951120946	31.669975342996203	38.4777072718289	15.6060119381621	16.3563810641137	22.3994583172272	35.0281800175722	501.3665426983	18.417931620431602	16.0448156535276	95.27835790932457	9.794956214328302	29.679384857357306	9.35591863680316	32.3440254809163	37.1229191151801	14.304905401478699	20.51405707866089	41.7024872811695	5.819583741004161	9.74771561638802	12.2755044961462	74.67335338740659	5.6232319112713895	12.800168734565199	14.9558533301324	12.1434349633038	17.1138289401717	21.799019221922997	9.77866427757393	26.3261986146127	13.772711649980199	5.3984767419618604	20.0754322569412	10.959608877959399	9.28431953014915	184.16784064819697	397.20225594078795	24.533320617576603	19.309068194562197	14.546335129056802	26.64960074473949	11.605137985197802	8.81125613786319	10.3040242192531	14.389847549157901	14.821736844211	15.446495737738699	15.0309947205237	12.4910977314865	23.9183854039633	14.712763622067099	29.9308224161971	18.1271052351737	14.327962292023498	34.0786932845203	34.2087264695936	36.6479217574765	583.1178754991549	29.212132814042807	27.6178790189608	41.791448499573896	62.7080054602632	20.7037281969391	38.4618575034292	23.3286170411094	31.704096361925306	63.64906051233071	763.40480902144	639.1432832669719	36.1954879269646	47.4372711692766	12.850902133682	27.5537429231256	23.443718671644106	52.704783239674995	24.098200628584
